Date,High,Low,Open,Close,Volume,Adj Close
2019-04-12,1356.9000244140625,1336.6500244140625,1350.0,1343.0999755859375,5919742.0,1335.703125
2019-04-15,1348.949951171875,1335.0,1345.0,1340.1500244140625,4245127.0,1332.7694091796875
2019-04-16,1360.0,1340.0,1345.0,1343.75,7936553.0,1336.349609375
2019-04-18,1389.75,1365.0,1375.0,1385.949951171875,17960482.0,1378.317138671875
2019-04-22,1367.0,1341.300048828125,1360.0,1345.3499755859375,10792748.0,1337.9407958984375
2019-04-23,1373.0,1346.0,1348.0,1363.8499755859375,9055300.0,1356.3388671875
2019-04-24,1394.800048828125,1366.25,1370.300048828125,1389.5,7360887.0,1381.84765625
2019-04-25,1412.4000244140625,1362.5999755859375,1389.0999755859375,1372.4000244140625,13929820.0,1364.841796875
2019-04-26,1395.949951171875,1370.699951171875,1375.0,1392.800048828125,6889444.0,1385.1295166015625
2019-04-30,1396.4000244140625,1366.800048828125,1396.4000244140625,1392.800048828125,10217019.0,1385.1295166015625
2019-05-02,1413.9000244140625,1382.0999755859375,1392.0,1405.050048828125,8682505.0,1397.31201171875
2019-05-03,1417.5,1402.6500244140625,1407.949951171875,1408.8499755859375,6510169.0,1401.091064453125
2019-05-06,1402.800048828125,1378.0999755859375,1398.0,1384.9000244140625,7237910.0,1377.27294921875
2019-05-07,1395.0,1340.199951171875,1394.800048828125,1343.5,8877095.0,1336.1009521484375
2019-05-08,1340.0,1292.199951171875,1340.0,1299.449951171875,14610543.0,1292.29345703125
2019-05-09,1288.800048828125,1251.75,1288.800048828125,1256.449951171875,19507368.0,1249.5302734375
2019-05-10,1277.699951171875,1245.0,1265.0,1251.1500244140625,11226831.0,1244.259521484375
2019-05-13,1260.800048828125,1227.5,1247.9000244140625,1232.050048828125,8047801.0,1225.2647705078125
2019-05-14,1269.3499755859375,1231.5,1236.5,1260.449951171875,13001004.0,1253.50830078125
2019-05-15,1278.0,1250.5999755859375,1273.0,1256.9000244140625,11163801.0,1249.9779052734375
2019-05-16,1271.9000244140625,1258.0999755859375,1259.949951171875,1265.3499755859375,6606652.0,1258.38134765625
2019-05-17,1276.949951171875,1252.0,1267.0,1267.4000244140625,7898440.0,1260.4200439453125
2019-05-20,1337.699951171875,1303.5,1313.5999755859375,1325.9000244140625,12333937.0,1318.597900390625
2019-05-21,1367.0,1330.050048828125,1332.199951171875,1339.800048828125,13872055.0,1332.42138671875
2019-05-22,1359.699951171875,1335.0999755859375,1345.6500244140625,1340.4000244140625,11287400.0,1333.01806640625
2019-05-23,1392.0,1325.0,1372.0,1333.9000244140625,17722514.0,1326.5538330078125
2019-05-24,1353.800048828125,1316.5,1348.0,1336.8499755859375,10180759.0,1329.487548828125
2019-05-27,1337.5,1307.0,1337.0999755859375,1310.6500244140625,7349720.0,1303.431884765625
2019-05-28,1334.800048828125,1313.3499755859375,1319.800048828125,1323.75,19472659.0,1316.459716796875
2019-05-29,1333.300048828125,1304.1500244140625,1321.0,1313.050048828125,7112830.0,1305.8187255859375
2019-05-30,1342.0,1316.25,1316.25,1329.75,10740841.0,1322.4266357421875
2019-05-31,1341.9000244140625,1320.199951171875,1337.9000244140625,1330.1500244140625,11760178.0,1322.824462890625
2019-06-03,1367.25,1321.199951171875,1335.0,1360.199951171875,8483610.0,1352.708984375
2019-06-04,1374.25,1348.0999755859375,1357.449951171875,1351.6500244140625,7059911.0,1344.2060546875
2019-06-06,1361.9000244140625,1321.0999755859375,1361.9000244140625,1327.3499755859375,7664319.0,1320.0399169921875
2019-06-07,1327.25,1305.5999755859375,1325.949951171875,1314.9000244140625,6730595.0,1307.658447265625
2019-06-10,1327.0,1310.0999755859375,1320.9000244140625,1319.1500244140625,5380148.0,1311.8851318359375
2019-06-11,1334.5,1318.0,1321.8499755859375,1329.1500244140625,5253790.0,1321.8299560546875
2019-06-12,1338.4000244140625,1325.0,1334.699951171875,1332.1500244140625,4707716.0,1324.8134765625
2019-06-13,1334.699951171875,1308.6500244140625,1330.0,1327.25,7171189.0,1319.9404296875
2019-06-14,1325.0,1309.4000244140625,1321.9000244140625,1317.550048828125,6831331.0,1310.2939453125
2019-06-17,1320.0,1278.5,1320.0,1282.300048828125,6815554.0,1275.238037109375
2019-06-18,1287.949951171875,1269.0999755859375,1278.9000244140625,1281.0,7679193.0,1273.9451904296875
2019-06-19,1302.0,1262.5999755859375,1286.9000244140625,1277.3499755859375,6625604.0,1270.315185546875
2019-06-20,1300.0,1278.0,1280.0,1296.75,4914012.0,1289.6083984375
2019-06-21,1296.0,1275.550048828125,1295.949951171875,1279.5,10623098.0,1272.453369140625
2019-06-24,1276.449951171875,1257.0999755859375,1272.1500244140625,1262.4000244140625,5150998.0,1255.4476318359375
2019-06-25,1298.0,1254.25,1258.9000244140625,1295.8499755859375,6842363.0,1288.71337890625
2019-06-26,1304.5999755859375,1286.3499755859375,1291.0,1294.1500244140625,5299942.0,1287.022705078125
2019-06-27,1296.9000244140625,1271.0,1293.1500244140625,1274.1500244140625,11385972.0,1267.1329345703125
2019-06-28,1282.8499755859375,1248.6500244140625,1277.0999755859375,1253.0999755859375,8659721.0,1246.19873046875
2019-07-01,1272.6500244140625,1246.449951171875,1258.050048828125,1268.8499755859375,6162080.0,1261.862060546875
2019-07-02,1281.0,1263.300048828125,1273.949951171875,1278.5,4638751.0,1271.458984375
2019-07-03,1286.5,1275.050048828125,1282.9000244140625,1282.550048828125,4026032.0,1275.4866943359375
2019-07-04,1291.0,1280.0,1281.4000244140625,1284.0,4275148.0,1276.9285888671875
2019-07-05,1290.5,1260.0,1285.0999755859375,1263.3499755859375,4995344.0,1256.392333984375
2019-07-08,1268.0999755859375,1248.199951171875,1258.0,1252.050048828125,6404544.0,1245.1546630859375
2019-07-09,1283.5,1245.5,1248.949951171875,1280.0999755859375,8016757.0,1273.050048828125
2019-07-10,1289.3499755859375,1268.699951171875,1280.050048828125,1278.8499755859375,5494315.0,1271.8070068359375
2019-07-11,1289.800048828125,1279.300048828125,1287.0,1281.550048828125,3935460.0,1274.4921875
2019-07-12,1300.0,1278.050048828125,1283.0,1280.5,7174054.0,1273.4478759765625
2019-07-15,1289.5,1270.3499755859375,1285.0,1276.0999755859375,4873164.0,1269.0721435546875
2019-07-16,1294.9000244140625,1277.050048828125,1279.949951171875,1293.0,4604019.0,1285.8790283203125
2019-07-17,1297.0,1280.0,1294.300048828125,1281.8499755859375,4334958.0,1274.7904052734375
2019-07-18,1286.4000244140625,1258.0,1282.0,1261.8499755859375,5459896.0,1254.900634765625
2019-07-19,1272.949951171875,1242.699951171875,1268.199951171875,1249.0,7468515.0,1242.121337890625
2019-07-22,1284.5,1227.300048828125,1251.0,1280.5,13300153.0,1273.4478759765625
2019-07-23,1293.9000244140625,1260.4000244140625,1285.0,1273.550048828125,9287951.0,1266.5362548828125
2019-07-24,1278.800048828125,1253.550048828125,1273.5,1259.0999755859375,6943982.0,1252.165771484375
2019-07-25,1269.050048828125,1227.0,1264.0,1231.5,9968545.0,1224.7177734375
2019-07-26,1242.5,1210.0,1231.5,1213.800048828125,9320481.0,1207.1153564453125
2019-07-29,1222.0,1205.0999755859375,1216.9000244140625,1210.949951171875,8058035.0,1204.2808837890625
2019-07-30,1220.0,1175.949951171875,1213.949951171875,1180.9000244140625,9533344.0,1174.396484375
2019-07-31,1185.0,1162.4000244140625,1175.75,1166.25,9705619.0,1159.8271484375
2019-08-01,1188.199951171875,1150.3499755859375,1163.4000244140625,1180.25,10344862.0,1173.75
2019-08-02,1198.25,1162.0999755859375,1175.699951171875,1184.3499755859375,10865385.0,1184.3499755859375
2019-08-05,1167.0,1128.0,1167.0,1143.3499755859375,13897461.0,1143.3499755859375
2019-08-06,1149.5999755859375,1122.0,1134.75,1128.300048828125,13288909.0,1128.300048828125
2019-08-07,1138.550048828125,1103.0999755859375,1126.5,1109.4000244140625,11588879.0,1109.4000244140625
2019-08-08,1158.0,1095.300048828125,1108.3499755859375,1152.3499755859375,14262936.0,1152.3499755859375
2019-08-09,1175.5,1152.300048828125,1161.8499755859375,1162.0999755859375,10043949.0,1162.0999755859375
2019-08-13,1302.800048828125,1226.0,1233.1500244140625,1274.75,47923444.0,1274.75
2019-08-14,1304.449951171875,1280.3499755859375,1304.0,1288.25,14487137.0,1288.25
2019-08-16,1291.800048828125,1273.0,1291.199951171875,1278.0,10047496.0,1278.0
2019-08-19,1296.800048828125,1280.0,1281.050048828125,1292.5999755859375,7459859.0,1292.5999755859375
2019-08-20,1292.5999755859375,1272.5999755859375,1289.800048828125,1275.949951171875,6843460.0,1275.949951171875
2019-08-21,1278.6500244140625,1266.5,1275.6500244140625,1270.949951171875,4881553.0,1270.949951171875
2019-08-22,1271.0,1238.9000244140625,1270.949951171875,1246.75,6414937.0,1246.75
2019-08-23,1284.0,1226.5,1239.0,1275.8499755859375,9741262.0,1275.8499755859375
2019-08-26,1294.0,1259.0,1294.0,1266.800048828125,8778739.0,1266.800048828125
2019-08-27,1285.0,1261.199951171875,1285.0,1274.8499755859375,12984396.0,1274.8499755859375
2019-08-28,1281.0,1256.050048828125,1273.75,1263.300048828125,5305639.0,1263.300048828125
2019-08-29,1260.25,1235.300048828125,1256.449951171875,1241.75,8635974.0,1241.75
2019-08-30,1254.4000244140625,1221.0,1245.5,1248.550048828125,11308120.0,1248.550048828125
2019-09-03,1243.0,1200.0,1242.25,1206.4000244140625,8563009.0,1206.4000244140625
2019-09-04,1205.25,1186.050048828125,1200.550048828125,1201.1500244140625,15063355.0,1201.1500244140625
2019-09-05,1213.199951171875,1193.300048828125,1206.800048828125,1198.5999755859375,10512763.0,1198.5999755859375
2019-09-06,1229.0,1195.25,1203.0,1222.5,10600234.0,1222.5
2019-09-09,1233.0,1213.1500244140625,1220.6500244140625,1222.199951171875,5370758.0,1222.199951171875
2019-09-11,1240.0,1222.5,1222.5,1234.4000244140625,5544468.0,1234.4000244140625
2019-09-12,1240.449951171875,1205.699951171875,1235.0,1210.3499755859375,5431139.0,1210.3499755859375
2019-09-13,1228.5,1206.9000244140625,1212.0,1225.5999755859375,5919260.0,1225.5999755859375
2019-09-16,1219.0999755859375,1186.0999755859375,1189.0,1210.75,9393731.0,1210.75
2019-09-17,1211.0,1193.5,1211.0,1197.449951171875,7150435.0,1197.449951171875
2019-09-18,1216.300048828125,1197.199951171875,1204.949951171875,1205.699951171875,6827281.0,1205.699951171875
2019-09-19,1209.699951171875,1172.6500244140625,1207.8499755859375,1179.050048828125,6293454.0,1179.050048828125
2019-09-20,1269.9000244140625,1174.300048828125,1187.949951171875,1254.3499755859375,22019674.0,1254.3499755859375
2019-09-23,1281.0,1235.0,1274.1500244140625,1239.199951171875,9879751.0,1239.199951171875
2019-09-24,1298.800048828125,1242.75,1243.5999755859375,1278.699951171875,15982067.0,1278.699951171875
2019-09-25,1295.0,1268.8499755859375,1284.0,1279.550048828125,8316894.0,1279.550048828125
2019-09-26,1298.800048828125,1283.5,1292.0,1296.800048828125,8389212.0,1296.800048828125
2019-09-27,1315.0,1284.0,1292.5,1309.050048828125,8712980.0,1309.050048828125
2019-09-30,1335.75,1305.550048828125,1310.0,1332.25,11549746.0,1332.25
2019-10-01,1342.0,1293.300048828125,1337.0,1304.9000244140625,8192597.0,1304.9000244140625
2019-10-03,1314.699951171875,1281.300048828125,1286.0,1311.050048828125,6183107.0,1311.050048828125
2019-10-04,1328.5999755859375,1303.8499755859375,1319.9000244140625,1308.0999755859375,6853954.0,1308.0999755859375
2019-10-07,1320.800048828125,1301.699951171875,1308.0999755859375,1310.0999755859375,4599818.0,1310.0999755859375
2019-10-09,1329.949951171875,1292.5,1308.699951171875,1324.75,8040938.0,1324.75
2019-10-10,1369.0,1321.0,1325.0,1362.75,16003744.0,1362.75
2019-10-11,1365.5999755859375,1336.550048828125,1363.699951171875,1352.5999755859375,7587648.0,1352.5999755859375
2019-10-14,1364.949951171875,1350.8499755859375,1364.949951171875,1358.0,6123412.0,1358.0
2019-10-15,1370.0,1354.300048828125,1362.5,1364.1500244140625,4422075.0,1364.1500244140625
2019-10-16,1379.6500244140625,1363.699951171875,1369.9000244140625,1372.3499755859375,8870701.0,1372.3499755859375
2019-10-17,1399.0,1372.0,1375.0,1396.5,7332464.0,1396.5
2019-10-18,1427.9000244140625,1398.699951171875,1404.0,1416.3499755859375,12856410.0,1416.3499755859375
2019-10-22,1436.8499755859375,1403.3499755859375,1425.0,1414.1500244140625,12703054.0,1414.1500244140625
2019-10-23,1425.949951171875,1383.1500244140625,1416.300048828125,1392.4000244140625,8432964.0,1392.4000244140625
2019-10-24,1441.4000244140625,1386.550048828125,1401.0,1436.449951171875,10351384.0,1436.449951171875
2019-10-25,1441.449951171875,1411.25,1441.0999755859375,1431.199951171875,6190013.0,1431.199951171875
2019-10-29,1480.0,1442.0999755859375,1445.5,1467.050048828125,11780494.0,1467.050048828125
2019-10-30,1484.550048828125,1460.300048828125,1480.0,1479.0999755859375,7470723.0,1479.0999755859375
2019-10-31,1489.6500244140625,1461.699951171875,1484.0,1464.3499755859375,8898168.0,1464.3499755859375
2019-11-01,1461.800048828125,1441.0,1455.0,1456.9000244140625,6356579.0,1456.9000244140625
2019-11-04,1471.0,1445.0999755859375,1465.9000244140625,1457.6500244140625,6429329.0,1457.6500244140625
2019-11-05,1468.949951171875,1441.0,1463.0999755859375,1447.300048828125,5799318.0,1447.300048828125
2019-11-06,1446.449951171875,1428.5,1442.699951171875,1434.9000244140625,6686289.0,1434.9000244140625
2019-11-07,1463.0,1432.199951171875,1435.0,1458.5999755859375,6438749.0,1458.5999755859375
2019-11-08,1459.6500244140625,1441.300048828125,1449.0,1445.5,5494844.0,1445.5
2019-11-11,1444.25,1422.550048828125,1439.0999755859375,1427.800048828125,5192423.0,1427.800048828125
2019-11-13,1475.9000244140625,1430.0,1430.0,1472.300048828125,11532364.0,1472.300048828125
2019-11-14,1481.5999755859375,1455.800048828125,1476.0,1462.75,6518339.0,1462.75
2019-11-15,1486.800048828125,1463.1500244140625,1465.6500244140625,1470.8499755859375,7173674.0,1470.8499755859375
2019-11-18,1486.0,1455.4000244140625,1472.6500244140625,1459.199951171875,6435097.0,1459.199951171875
2019-11-19,1514.9000244140625,1465.0,1467.0,1509.75,13795569.0,1509.75
2019-11-20,1572.4000244140625,1543.199951171875,1555.050048828125,1547.6500244140625,19904164.0,1547.6500244140625
2019-11-21,1556.0,1528.550048828125,1545.0,1537.5999755859375,6810577.0,1537.5999755859375
2019-11-22,1569.5,1537.5999755859375,1542.0999755859375,1546.5,10218978.0,1546.5
2019-11-25,1564.800048828125,1551.0,1551.1500244140625,1561.550048828125,6924313.0,1561.550048828125
2019-11-26,1576.3499755859375,1556.0,1568.0999755859375,1560.25,16152137.0,1560.25
2019-11-27,1575.5,1556.0999755859375,1559.949951171875,1569.8499755859375,4408336.0,1569.8499755859375
2019-11-28,1584.1500244140625,1563.949951171875,1572.6500244140625,1580.300048828125,6284885.0,1580.300048828125
2019-11-29,1581.949951171875,1547.8499755859375,1581.949951171875,1551.1500244140625,8484822.0,1551.1500244140625
2019-12-02,1614.449951171875,1577.0,1600.0,1586.5,14275186.0,1586.5
2019-12-03,1594.0,1572.5999755859375,1592.75,1578.9000244140625,5938786.0,1578.9000244140625
2019-12-04,1577.5,1533.75,1573.0,1552.699951171875,9594828.0,1552.699951171875
2019-12-05,1579.75,1544.0,1574.0,1550.8499755859375,9117022.0,1550.8499755859375
2019-12-06,1568.0,1541.0999755859375,1553.0,1554.9000244140625,5982129.0,1554.9000244140625
2019-12-09,1577.4000244140625,1546.5,1556.1500244140625,1572.5999755859375,5779807.0,1572.5999755859375
2019-12-10,1573.5999755859375,1554.1500244140625,1572.050048828125,1561.949951171875,4650906.0,1561.949951171875
2019-12-11,1574.5,1550.5999755859375,1555.5999755859375,1562.4000244140625,5652698.0,1562.4000244140625
2019-12-12,1573.8499755859375,1556.6500244140625,1570.25,1568.199951171875,4720977.0,1568.199951171875
2019-12-13,1590.0,1572.4000244140625,1580.0,1582.9000244140625,5791522.0,1582.9000244140625
2019-12-16,1593.9000244140625,1564.3499755859375,1592.0,1566.5999755859375,5436951.0,1566.5999755859375
2019-12-17,1579.0,1555.550048828125,1566.75,1562.699951171875,9291724.0,1562.699951171875
2019-12-18,1580.0,1562.0,1563.0,1575.8499755859375,6739582.0,1575.8499755859375
2019-12-19,1614.9000244140625,1571.800048828125,1573.699951171875,1609.949951171875,9375484.0,1609.949951171875
2019-12-20,1617.550048828125,1596.0999755859375,1615.0,1599.0999755859375,9724619.0,1599.0999755859375
2019-12-23,1577.550048828125,1557.800048828125,1560.0999755859375,1571.4000244140625,11478429.0,1571.4000244140625
2019-12-24,1572.050048828125,1542.5,1568.9000244140625,1546.449951171875,8251144.0,1546.449951171875
2019-12-26,1552.949951171875,1510.1500244140625,1541.6500244140625,1515.4000244140625,13605737.0,1515.4000244140625
2019-12-27,1546.199951171875,1521.300048828125,1527.0,1542.3499755859375,8081591.0,1542.3499755859375
2019-12-30,1547.6500244140625,1528.050048828125,1545.949951171875,1544.199951171875,7828402.0,1544.199951171875
